"queueLength:vector OppNet.Q2 ($0=11, $1=10, #0 - PreliminarySimulation-0-20191008-08:07:21-8328)",
1652.759508386329,1
1654.131018042401,0
1655.218866655126,1
1656.590376311198,0
1684.73116588069,1
1684.801917635435,2
1686.102675536762,1
1686.173427291507,0
1687.190524149487,1
1688.562033805559,0
1709.32474856866,1
1710.696258224732,0
1716.702823375051,1
1718.074333031123,0
1728.999614719036,1
1730.371124375108,0
1738.837047794224,1
1740.208557450296,0
1741.296406063021,1
1742.667915719093,0
1765.889988750991,1
1767.261498407063,0
1768.349347019788,1
1769.72085667586,0
1778.186780094976,1
1779.558289751048,0
1788.024213170164,1
1789.395722826236,0
1792.942929707758,1
1794.31443936383,0
1815.077154126931,1
1816.448663783003,0
1817.536512395728,1
1817.607264150473,2
1818.9080220518,1
1818.978773806545,0
1822.455228933322,1
1823.826738589394,0
1847.048811621292,1
1848.420321277364,0
1851.967528158886,1
1853.339037814958,0
1854.426886427683,1
1855.798396083755,0
1874.101752578059,1
1875.473262234131,0
1879.020469115653,1
1880.391978771725,0
1886.398543922044,1
1887.770053578116,0
1898.695335266029,1
1900.066844922101,0
1906.07341007242,1
1907.444919728492,0
1915.910843147608,1
1917.28235280368,0
1918.370201416405,1
1919.741711072477,0
1928.207634491593,1
1929.579144147665,0
1935.585709297984,1
1936.957218954056,0
1942.963784104375,1
1944.335293760447,0
1950.341858910766,1
1951.713368566838,0
1952.801217179563,1
1954.172726835635,0
1960.179291985954,1
1961.550801642026,0
1965.098008523548,1
1966.46951817962,0
1974.935441598736,1
1976.306951254808,0
1992.150949480315,1
1993.522459136387,0
1994.610307749112,1
1995.981817405184,0
2009.366457361894,1
2010.737967017966,0
2016.744532168285,1
2018.116041824357,0
2021.663248705879,1
2023.034758361951,0
2026.581965243473,1
2027.953474899545,0
2061.012981006631,1
2061.083732761376,2
2062.384490662703,1
2062.455242417448,0
2070.850414081819,1
2072.221923737891,0
2075.769130619413,1
2077.140640275485,0
2100.362713307383,1
2101.734222963455,0
2112.659504651368,1
2114.03101430744,0
2127.41565426415,1
2128.787163920222,0
2132.334370801744,1
2132.405122556489,2
2133.705880457816,1
2133.776632212561,0
2134.793729070541,1
2136.165238726613,0
2139.712445608135,1
2141.083955264207,0
2147.090520414526,1
2148.462030070598,0
2188.899610984075,1
2190.271120640147,0
2191.358969252872,1
2192.730478908944,0
2196.277685790466,1
2197.649195446538,0
2215.952551940842,1
2217.324061596914,0
2218.411910209639,1
2219.783419865711,0
2223.330626747233,1
2224.702136403305,0
2225.78998501603,1
2227.161494672102,0
2240.546134628812,1
2241.917644284884,0
2243.005492897609,1
2244.377002553681,0
2270.058433854376,1
2271.429943510448,0
2277.436508660767,1
2278.808018316839,0
2287.273941735955,1
2288.645451392027,0
2297.111374811143,1
2298.482884467215,0
2299.57073307994,1
2300.942242736012,0
2321.704957499113,1
2323.076467155185,0
2343.839181918286,1
2345.210691574358,0
2346.298540187083,1
2347.670049843155,0
2348.75789845588,1
2350.129408111952,0
2353.676614993474,1
2355.048124649546,0
2383.188914219038,1
2384.56042387511,0
2385.648272487835,1
2387.019782143907,0
2388.107630756632,1
2389.479140412704,0
2405.323138638211,1
2406.694648294283,0
2437.294796132572,1
2438.666305788644,0
2444.672870938963,1
2446.044380595035,0
2454.510304014151,1
2455.881813670223,0
2461.888378820542,1
2463.259888476614,0
2486.481961508512,1
2487.853471164584,0
2491.400678046106,1
2492.772187702178,0
2515.994260734076,1
2517.365770390148,0
2520.91297727167,1
2522.284486927742,0
2562.722067841219,1
2564.093577497291,0
2572.559500916407,1
2572.630252671152,2
2573.931010572479,1
2574.001762327224,0
2575.018859185204,1
2576.390368841276,0
2582.396933991595,1
2583.768443647667,0
2614.368591485956,1
2615.740101142028,0
2629.124741098738,1
2630.49625075481,0
2680.771264743475,1
2682.142774399547,0
2690.608697818663,1
2691.980207474735,0
2697.986772625054,1
2699.358282281126,0
2734.877146657009,1
2734.947898411754,2
2736.248656313081,1
2736.319408067826,0
2744.714579732197,1
2746.086089388269,0
2747.173938000994,1
2747.244689755739,2
2748.545447657066,1
2748.616199411811,0
2752.092654538588,1
2753.46416419466,0
2788.983028570543,1
2790.354538226615,0
2808.657894720919,1
2808.728646475664,2
2810.029404376991,1
2810.100156131736,0
2811.117252989716,1
2812.488762645788,0
2823.414044333701,1
2823.484796088446,2
2824.785553989773,1
2824.856305744518,0
2843.088910484077,1
2844.460420140149,0
2882.438642784829,1
2883.810152440901,0
2911.950942010393,1
2913.322451666465,0
2914.41030027919,1
2915.781809935262,0
2919.329016816784,1
2920.700526472856,0
2921.788375085581,1
2923.159884741653,0
2941.463241235957,1
2942.834750892029,0
2951.300674311145,1
2952.672183967217,0
2958.678749117536,1
2960.050258773608,0
2970.975540461521,1
2972.347050117593,0
2973.434898730318,1
2974.80640838639,0
2990.650406611897,1
2992.021916267969,0
3007.865914493476,1
3009.237424149548,0
3010.325272762273,1
3011.696782418345,0
3020.162705837461,1
3021.534215493533,0
3025.081422375055,1
3026.452932031127,0
3030.000138912649,1
3031.371648568721,0
3061.97179640701,1
3063.343306063082,0
3074.268587750995,1
3075.640097407067,0
3081.646662557386,1
3083.018172213458,0
3091.484095632574,1
3092.855605288646,0
3093.943453901371,1
3095.314963557443,0
3103.780886976559,1
3105.152396632631,0
3118.537036589341,1
3119.908546245413,0
3123.455753126935,1
3124.827262783007,0
3125.915111395732,1
3127.286621051804,0
3143.130619277311,1
3144.502128933383,0
3182.480351578063,1
3183.851861234135,0
3184.93970984686,1
3186.311219502932,0
3204.614575997236,1
3205.986085653308,0
3207.073934266033,1
3208.445443922105,0
3211.992650803627,1
3213.364160459699,0
3219.370725610018,1
3220.74223526609,0
3221.830083878815,1
3223.201593534887,0
3231.667516954003,1
3233.039026610075,0
3239.045591760394,1
3240.417101416466,0
3243.964308297988,1
3245.33581795406,0
3246.423666566785,1
3247.795176222857,0
3258.72045791077,1
3260.091967566842,0
3266.098532717161,1
3267.470042373233,0
3275.935965792349,1
3277.307475448421,0
3290.692115405131,1
3292.063625061203,0
3293.151473673928,1
3294.52298333,0
3307.90762328671,1
3309.279132942782,0
3312.826339824304,1
3312.897091579049,2
3314.197849480376,1
3314.268601235121,0
3330.041847705883,1
3331.413357361955,0
3376.769654813026,1
3378.141164469098,0
3389.066446157011,1
3390.437955813083,0
3391.525804425808,1
3392.89731408188,0
3408.741312307387,1
3408.812064062132,2
3408.882815816877,3
3410.112821963459,2
3410.183573718204,1
3410.254325472949,0
3418.578745382575,1
3419.950255038647,0
3438.253611532951,1
3439.625121189023,0
3440.712969801748,1
3442.08447945782,0
3450.550402876936,1
3451.921912533008,0
3455.46911941453,1
3456.840629070602,0
3477.603343833703,1
3478.974853489775,0
3487.440776908891,1
3488.812286564963,0
3489.900135177688,1
3491.27164483376,0
3497.278209984079,1
3497.348961738824,2
3498.649719640151,1
3498.720471394896,0
3509.575001328064,1
3510.946510984136,0
3516.953076134455,1
3518.324585790527,0
3526.790509209643,1
3526.861260964388,2
3528.162018865715,1
3528.23277062046,0
3541.546658822425,1
3541.61741057717,2
3541.688162331915,3
3542.918168478497,2
3542.988920233242,1
3543.059671987987,0
3568.599599779192,1
3569.971109435264,0
3600.571257273553,1
3601.942766929625,0
3605.489973811147,1
3606.861483467219,0
3615.327406886335,1
3616.698916542407,0
3622.705481692726,1
3624.076991348798,0
3662.055213993478,1
3663.42672364955,0
3664.514572262275,1
3665.886081918347,0
3681.730080143854,1
3683.101589799926,0
3691.567513219042,1
3692.939022875114,0
3701.40494629423,1
3702.776455950302,0
3718.620454175809,1
3719.991963831881,0
3730.917245519794,1
3732.288755175866,0
3753.051469938967,1
3754.422979595039,0
3757.970186476561,1
3759.341696132633,0
3762.888903014155,1
3764.260412670227,0
3765.348261282952,1
3766.719770939024,0
3767.807619551749,1
3769.179129207821,0
3794.860560508516,1
3796.232070164588,0
3797.319918777313,1
3798.691428433385,0
3812.076068390095,1
3813.447578046167,0
3814.535426658892,1
3814.606178413637,2
3815.906936314964,1
3815.977688069709,0
3816.994784927689,1
3818.366294583761,0
3821.913501465283,1
3823.285011121355,0
3831.750934540471,1
3831.821686295216,2
3833.122444196543,1
3833.193195951288,0
3836.669651078065,1
3838.041160734137,0
3841.588367615659,1
3841.659119370404,2
3842.959877271731,1
3843.030629026476,0
3856.344517228441,1
3857.716026884513,0
3863.722592034832,1
3865.094101690904,0
3871.100666841223,1
3872.472176497295,0
3883.397458185208,1
3884.76896784128,0
3893.234891260396,1
3894.606400916468,0
3895.694249529193,1
3897.065759185265,0
3898.15360779799,1
3899.525117454062,0
3905.531682604381,1
3905.602434359126,2
3905.673186113871,3
3906.903192260453,2
3906.973944015198,1
3907.044695769943,0
3922.74719048596,1
3922.817942240705,2
3924.118700142032,1
3924.189451896777,0
3976.853072399494,1
3978.224582055566,0
3984.231147205885,1
3985.602656861957,0
3994.068580281073,1
3995.440089937145,0
4001.446655087464,1
4002.818164743536,0
4013.743446431449,1
4015.114956087521,0
4016.202804700246,1
4017.574314356318,0
4028.499596044231,1
4029.871105700303,0
4035.877670850622,1
4037.249180506694,0
4040.796387388216,1
4042.167897044288,0
4067.849328344983,1
4069.220838001055,0
4070.30868661378,1
4071.680196269852,0
4075.227403151374,1
4076.598912807446,0
4080.146119688968,1
4081.51762934504,0
4085.064836226562,1
4086.436345882634,0
4094.90226930175,1
4096.273778957822,0
4099.820985839344,1
4101.192495495416,0
4131.792643333705,1
4131.86339508845,2
4133.164152989777,1
4133.234904744522,0
4153.926867752878,1
4155.29837740895,0
4166.223659096863,1
4167.595168752935,0
4176.061092172051,1
4177.432601828123,0
4185.898525247239,1
4187.270034903311,0
4198.195316591224,1
4199.566826247296,0
4203.114033128818,1
4204.48554278489,0
4205.573391397615,1
4206.944901053687,0
4208.032749666412,1
4209.404259322484,0
4217.8701827416,1
4219.241692397672,0
4235.085690623179,1
4236.457200279251,0
4242.46376542957,1
4243.835275085642,0
4247.382481967164,1
4248.753991623236,0
4259.679273311149,1
4261.050782967221,0
4318.703871762277,1
4320.075381418349,0
4331.000663106262,1
4331.071414861007,2
4332.372172762334,1
4332.442924517079,0
4333.460021375059,1
4334.831531031131,0
4335.919379643856,1
4337.290889299928,0
4343.297454450247,1
4344.668964106319,0
4345.756812719044,1
4347.128322375116,0
4353.134887525435,1
4354.506397181507,0
4362.972320600623,1
4364.343830256695,0
4377.728470213405,1
4379.099979869477,0
4380.187828482202,1
4381.559338138274,0
4382.647186750999,1
4382.717938505744,2
4384.018696407071,1
4384.089448161816,0
4385.106545019796,1
4386.478054675868,0
4397.403336363781,1
4398.774846019853,0
4409.700127707766,1
4411.071637363838,0
4417.078202514157,1
4418.449712170229,0
4421.996919051751,1
4423.368428707823,0
4426.915635589345,1
4428.287145245417,0
4439.21242693333,1
4440.583936589402,0
4444.131143470924,1
4445.502653126996,0
4446.590501739721,1
4447.962011395793,0
4451.509218277315,1
4452.880727933387,0
4463.8060096213,1
4465.177519277372,0
4495.777667115661,1
4497.149176771733,0
4512.99317499724,1
4514.364684653312,0
4535.127399416413,1
4536.498909072485,0
4581.855206523556,1
4583.226716179628,0
4586.77392306115,1
4588.145432717222,0
4601.530072673932,1
4602.901582330004,0
4626.123655361902,1
4627.495165017974,0
4638.420446705887,1
4639.791956361959,0
4640.879804974684,1
4642.251314630756,0
4643.339163243481,1
4644.710672899553,0
4658.095312856263,1
4659.466822512335,0
4682.688895544233,1
4684.060405200305,0
4717.119911307391,1
4718.491420963463,0
4724.497986113782,1
4725.869495769854,0
4726.957344382579,1
4728.328854038651,0
4754.010285339346,1
4755.381794995418,0
4763.847718414534,1
4763.918470169279,2
4765.219228070606,1
4765.289979825351,0
4776.144509758519,1
4777.516019414591,0
4781.063226296113,1
4781.133978050858,2
4782.434735952185,1
4782.50548770693,0
4785.981942833707,1
4786.052694588452,2
4787.353452489779,1
4787.424204244524,0
4790.900659371301,1
4792.272169027373,0
4793.360017640098,1
4793.430769394843,2
4794.73152729617,1
4794.802279050915,0
4800.738092446489,1
4802.109602102561,0
4810.575525521677,1
4811.947035177749,0
4827.791033403256,1
4829.162543059328,0
4830.250391672053,1
4831.621901328125,0
4847.465899553632,1
4848.837409209704,0
4872.059482241602,1
4873.430991897674,0
4884.356273585587,1
4885.727783241659,0
4894.193706660775,1
4894.26445841552,2
4895.565216316847,1
4895.635968071592,0
4913.868572811151,1
4915.240082467223,0
4931.08408069273,1
4932.455590348802,0
4943.380872036715,1
4944.752381692787,0
4945.840230305512,1
4945.910982060257,2
4947.211739961584,1
4947.282491716329,0
4948.299588574309,1
4949.671098230381,0
4955.6776633807,1
4955.748415135445,2
4955.81916689019,3
4957.049173036772,2
4957.119924791517,1
4957.190676546262,0
4965.515096455888,1
4966.88660611196,0
4972.893171262279,1
4974.264680918351,0
4990.108679143858,1
4990.179430898603,2
4991.48018879993,1
4991.550940554675,0
4992.568037412655,1
4993.939547068727,0
4995.027395681452,1
4996.398905337524,0
4997.486753950249,1
4997.557505704994,2
4998.858263606321,1
4998.929015361066,0
5024.539694907016,1
5025.911204563088,0
5029.45841144461,1
5030.829921100682,0
5044.214561057392,1
5045.586070713464,0
5051.592635863783,1
5052.964145519855,0
5066.348785476565,1
5067.720295132637,0
5071.267502014159,1
5072.639011670231,0
5076.186218551753,1
5077.557728207825,0
5100.779801239723,1
5102.151310895795,0
5115.535950852505,1
5116.907460508577,0
5120.454667390099,1
5121.826177046171,0
5142.588891809272,1
5143.960401465344,0
5145.048250078069,1
5146.419759734141,0
5147.507608346866,1
5148.879118002938,0
5154.885683153257,1
5156.257192809329,0
5181.938624110024,1
5183.310133766096,0
5191.776057185212,1
5193.147566841284,0
5201.6134902604,1
5202.984999916472,0
5216.369639873182,1
5216.440391627927,2
5217.741149529254,1
5217.811901283999,0
5221.288356410776,1
5222.659866066848,0
5236.044506023558,1
5237.41601567963,0
5240.963222561152,1
5241.033974315897,2
5241.104726070642,3
5242.334732217224,2
5242.405483971969,1
5242.476235726714,0
5253.260013905137,1
5253.330765659882,2
5254.631523561209,1
5254.702275315954,0
5314.743970625062,1
5316.115480281134,0
5322.122045431453,1
5323.493555087525,0
5334.418836775438,1
5335.79034643151,0
5349.17498638822,1
5350.546496044292,0
5366.390494269799,1
5367.762003925871,0
5398.36215176416,1
5399.733661420232,0
5408.199584839348,1
5409.57109449542,0
5420.496376183333,1
5421.867885839405,0
5422.95573445213,1
5424.327244108202,0
5435.252525796115,1
5435.32327755086,2
5436.624035452187,1
5436.694787206932,0
5440.171242333709,1
5441.542751989781,0
5445.089958871303,1
5446.461468527375,0
5447.5493171401,1
5448.920826796172,0
5486.899049440852,1
5488.270559096924,0
5496.73648251604,1
5498.107992172112,0
5501.655199053634,1
5503.026708709706,0
5506.573915591228,1
5507.9454252473,0
5511.492632128822,1
5512.864141784894,0
5533.626856547995,1
5534.998366204067,0
5543.464289623183,1
5544.835799279255,0
5553.301722698371,1
5554.673232354443,0
5560.679797504762,1
5562.051307160834,0
5572.976588848747,1
5574.348098504819,0
5575.435947117544,1
5576.807456773616,0
5582.814021923935,1
5584.185531580007,0
5585.273380192732,1
5586.644889848804,0
5597.570171536717,1
5598.941681192789,0
5604.948246343108,1
5605.018998097853,2
5606.31975599918,1
5606.390507753925,0
5609.866962880702,1
5611.238472536774,0
5612.326321149499,1
5613.697830805571,0
5622.163754224687,1
5623.535263880759,0
5654.135411719048,1
5655.50692137512,0
5659.054128256642,1
5660.425637912714,0
5661.513486525439,1
5662.884996181511,0
5666.432203063033,1
5667.803712719105,0
5671.350919600627,1
5672.722429256699,0
5678.728994407018,1
5680.10050406309,0
5686.107069213409,1
5687.478578869481,0
5703.322577094988,1
5704.69408675106,0
5713.160010170176,1
5714.531519826248,0
5722.997443245364,1
5724.368952901436,0
5727.916159782958,1
5729.28766943903,0
5730.375518051755,1
5731.747027707827,0
5737.753592858146,1
5739.125102514218,0
5742.67230939574,1
5744.043819051812,0
5747.591025933334,1
5748.962535589406,0
5752.509742470928,1
5753.881252127,0
5754.969100739725,1
5756.340610395797,0
5759.887817277319,1
5761.259326933391,0
5772.184608621304,1
5773.556118277376,0
5774.643966890101,1
5776.015476546173,0
5782.022041696492,1
5783.393551352564,0
5809.074982653259,1
5810.446492309331,0
5843.505998416417,1
5844.877508072489,0
5853.343431491605,1
5854.714941147677,0
5863.180864566793,1
5863.251616321538,2
5864.552374222865,1
5864.62312597761,0
5890.23380552356,1
5890.304557278305,2
5891.605315179632,1
5891.676066934377,0
5904.989955136342,1
5906.361464792414,0
5909.908671673936,1
5911.280181330008,0
5924.664821286718,1
5926.03633094279,0
5927.124179555515,1
5928.495689211587,0
5932.042896093109,1
5933.414405749181,0
5941.880329168297,1
5941.951080923042,2
5943.251838824369,1
5943.322590579114,0
5956.636478781079,1
5958.007988437151,0
5964.01455358747,1
5964.085305342215,2
5964.15605709696,3
5965.386063243542,2
5965.456814998287,1
5965.527566753032,0
5971.392628393861,1
5972.764138049933,0
5976.311344931455,1
5977.682854587527,0
5986.148778006643,1
5987.520287662715,0
5988.60813627544,1
5988.678888030185,2
5989.979645931512,1
5990.050397686257,0
6005.823644157019,1
6007.195153813091,0
6030.417226844989,1
6031.788736501061,0
6035.335943382583,1
6036.707453038655,0
6050.092092995365,1
6051.463602651437,0
6052.551451264162,1
6053.922960920234,0
6079.604392220929,1
6080.975901877001,0
6084.523108758523,1
6085.894618414595,0
6096.819900102508,1
6098.19140975858,0
6106.657333177696,1
6108.028842833768,0
6116.494766252884,1
6117.866275908956,0
6123.872841059275,1
6125.244350715347,0
6133.710274134463,1
6133.781025889208,2
6135.081783790535,1
6135.15253554528,0
6148.466423747245,1
6149.837933403317,0
6158.303856822433,1
6159.675366478505,0
6165.681931628824,1
6167.053441284896,0
6168.141289897621,1
6169.512799553693,0
6185.3567977792,1
6186.728307435272,0
6190.275514316794,1
6191.647023972866,0
6192.734872585591,1
6194.106382241663,0
6195.194230854388,1
6196.56574051046,0
6205.031663929576,1
6206.403173585648,0
6217.328455273561,1
6217.399207028306,2
6218.699964929633,1
6218.770716684378,0
6222.247171811155,1
6223.618681467227,0
6224.706530079952,1
6224.777281834697,2
6224.848033589442,3
6226.078039736024,2
6226.148791490769,1
6226.219543245514,0
6241.922037961531,1
6243.293547617603,0
6261.596904111907,1
6261.667655866652,2
6262.968413767979,1
6263.039165522724,0
6268.974978918298,1
6270.34648857437,0
6298.487278143862,1
6299.858787799934,0
6300.946636412659,1
6302.318146068731,0
6308.32471121905,1
6309.696220875122,0
6315.702786025441,1
6317.074295681513,0
6318.162144294238,1
6319.53365395031,0
6340.296368713411,1
6341.667878369483,0
6347.674443519802,1
6347.745195274547,2
6349.045953175874,1
6349.116704930619,0
6357.51187659499,1
6358.883386251062,0
6379.646101014163,1
6379.716852768908,2
6381.017610670235,1
6381.08836242498,0
6391.942892358148,1
6393.31440201422,0
6409.158400239727,1
6410.529909895799,0
6418.995833314915,1
6420.367342970987,0
6433.751982927697,1
6435.123492583769,0
6448.508132540479,1
6449.879642196551,0
6453.426849078073,1
6454.798358734145,0
6455.88620734687,1
6457.257717002942,0
6458.345565615667,1
6459.717075271739,0
6463.264282153261,1
6463.335033908006,2
6464.635791809333,1
6464.706543564078,0
6480.47979003484,1
6481.851299690912,0
6497.695297916419,1
6499.066807572491,0
6512.451447529201,1
6513.822957185273,0
6544.423105023562,1
6545.794614679634,0
6546.882463292359,1
6546.953215047104,2
6548.253972948431,1
6548.324724703176,0
6566.557329442735,1
6567.928839098807,0
6576.394762517923,1
6577.766272173995,0
6591.150912130705,1
6591.22166388545,2
6592.522421786777,1
6592.593173541522,0
6593.610270399502,1
6594.981780055574,0
6603.44770347469,1
6604.819213130762,0
6628.04128616266,1
6629.412795818732,0
6657.553585388224,1
6658.925095044296,0
6660.012943657021,1
6661.384453313093,0
6662.472301925818,1
6663.84381158189,0
6672.309735001006,1
6672.380486755751,2
6672.451238510496,3
6673.681244657078,2
6673.751996411823,1
6673.822748166568,0
6674.769093269803,1
6676.140602925875,0
6679.687809807397,1
6681.059319463469,0
6684.606526344991,1
6685.978036001063,0
6687.065884613788,1
6688.43739426986,0
6701.82203422657,1
6703.193543882642,0
6716.578183839352,1
6717.949693495424,0
6726.41561691454,1
6727.787126570612,0
6746.090483064916,1
6747.461992720988,0
6755.927916140104,1
6757.299425796176,0
6758.387274408901,1
6758.458026163646,2
6759.758784064973,1
6759.829535819718,0
6760.846632677698,1
6762.21814233377,0
6778.062140559277,1
6779.433650215349,0
6780.521498828074,1
6781.893008484146,0
6785.440215365668,1
6786.81172502174,0
6805.115081516044,1
6806.486591172116,0
6814.952514591232,1
6816.324024247304,0
6817.411872860029,1
6818.783382516101,0
6829.708664204014,1
6831.080173860086,0
6832.168022472811,1
6833.539532128883,0
6839.546097279202,1
6840.917606935274,0
6856.761605160781,1
6858.133114816853,0
6864.139679967172,1
6865.511189623244,0
6866.599038235969,1
6867.970547892041,0
6869.058396504766,1
6870.429906160838,0
6918.245561880706,1
6918.316313635451,2
6919.617071536778,1
6919.687823291523,0
6930.542353224691,1
6930.613104979436,2
6931.913862880763,1
